"date","district","primary_type","arrest","domestic","case_number"
"2018-01-11T04:05:00.000","001","BATTERY","false","false","JB111897"
"2018-01-11T04:40:00.000","001","THEFT","false","false","JB111905"
"2018-01-11T05:00:00.000","001","THEFT","false","false","JB112029"
"2018-01-11T06:33:00.000","001","THEFT","false","false","JB111930"
"2018-01-11T07:20:00.000","001","THEFT","false","false","JB111959"
"2018-01-11T07:30:00.000","001","THEFT","false","false","JB111975"
"2018-01-11T09:00:00.000","001","BURGLARY","false","false","JB113327"
"2018-01-11T09:40:00.000","001","THEFT","true","false","JB112102"
"2018-01-11T10:13:00.000","001","ASSAULT","false","false","JB112151"
"2018-01-11T10:37:00.000","001","BATTERY","false","false","JB112388"
"2018-01-11T10:50:00.000","001","CRIMINAL TRESPASS","true","false","JB112226"
"2018-01-11T10:54:00.000","001","THEFT","false","false","JB112236"
"2018-01-11T11:22:00.000","001","THEFT","true","false","JB112313"
"2018-01-11T12:00:00.000","001","DECEPTIVE PRACTICE","false","false","JB112868"
"2018-01-11T12:00:00.000","001","THEFT","false","false","JB112412"
"2018-01-11T12:15:00.000","001","THEFT","false","false","JB112395"
"2018-01-11T12:30:00.000","001","DECEPTIVE PRACTICE","false","false","JB112953"
"2018-01-11T12:30:00.000","001","THEFT","false","false","JB112951"
"2018-01-11T12:43:00.000","001","DECEPTIVE PRACTICE","false","false","JB112507"
"2018-01-11T13:00:00.000","001","THEFT","false","false","JB112455"
"2018-01-11T13:01:00.000","001","ROBBERY","false","false","JB112344"
"2018-01-11T13:03:00.000","001","THEFT","false","false","JB112425"
"2018-01-11T13:05:00.000","001","THEFT","false","false","JB115306"
"2018-01-11T13:05:00.000","001","THEFT","false","false","JB112599"
"2018-01-11T13:06:00.000","001","DECEPTIVE PRACTICE","false","false","JB112602"
"2018-01-11T13:31:00.000","001","THEFT","false","false","JB116700"
"2018-01-11T14:15:00.000","001","CRIMINAL DAMAGE","true","false","JB112572"
"2018-01-11T14:31:00.000","001","MOTOR VEHICLE THEFT","false","false","JB112640"
"2018-01-11T14:50:00.000","001","THEFT","true","false","JB112506"
"2018-01-11T15:00:00.000","001","THEFT","false","false","JB113443"
"2018-01-11T15:00:00.000","001","DECEPTIVE PRACTICE","false","false","JB112784"
"2018-01-11T15:00:00.000","001","THEFT","false","false","JB112783"
"2018-01-11T16:10:00.000","001","THEFT","false","false","JB112644"
"2018-01-11T16:30:00.000","001","THEFT","false","false","JB112674"
"2018-01-11T17:30:00.000","001","THEFT","false","false","JB113165"
"2018-01-11T18:10:00.000","001","ARSON","false","false","JB112871"
"2018-01-11T19:00:00.000","001","THEFT","false","false","JB113066"
"2018-01-11T19:00:00.000","001","THEFT","false","false","JB112989"
"2018-01-11T20:00:00.000","001","THEFT","false","false","JB113617"
"2018-01-11T20:15:00.000","001","ROBBERY","true","false","JB112966"
"2018-01-11T21:25:00.000","001","CRIMINAL TRESPASS","true","false","JB113050"
"2018-01-11T21:30:00.000","001","BATTERY","false","false","JB113055"
"2018-01-11T22:45:00.000","001","ROBBERY","false","false","JB113156"
"2018-01-11T23:00:00.000","001","CRIMINAL DAMAGE","false","false","JB113564"
"2018-01-12T01:00:00.000","001","BATTERY","false","true","JB114247"
"2018-01-12T01:30:00.000","001","THEFT","false","false","JB113196"
"2018-01-12T02:18:00.000","001","CRIMINAL TRESPASS","true","false","JB113211"
"2018-01-12T04:00:00.000","001","BATTERY","false","false","JB117109"
"2018-01-12T05:00:00.000","001","THEFT","false","false","JB114847"
"2018-01-12T06:15:00.000","001","PUBLIC PEACE VIOLATION","false","false","JB113268"
"2018-01-12T06:50:00.000","001","THEFT","false","false","JB113282"
"2018-01-12T08:00:00.000","001","ASSAULT","false","false","JB113430"
"2018-01-12T08:45:00.000","001","ASSAULT","false","false","JB113394"
"2018-01-12T09:00:00.000","001","DECEPTIVE PRACTICE","false","false","JB142233"
"2018-01-12T09:00:00.000","001","ROBBERY","false","false","JB113386"
"2018-01-12T09:15:00.000","001","OTHER OFFENSE","false","false","JB113393"
"2018-01-12T11:09:00.000","001","THEFT","false","false","JB127090"
"2018-01-12T11:55:00.000","001","THEFT","true","false","JB113603"
"2018-01-12T12:30:00.000","001","THEFT","false","false","JB114393"
"2018-01-12T12:30:00.000","001","DECEPTIVE PRACTICE","false","false","JB116541"
"2018-01-12T12:34:00.000","001","THEFT","false","false","JB113593"
"2018-01-12T12:45:00.000","001","THEFT","false","false","JB113623"
"2018-01-12T12:45:00.000","001","THEFT","false","false","JB115195"
"2018-01-12T13:00:00.000","001","DECEPTIVE PRACTICE","false","false","JB120759"
"2018-01-12T13:00:00.000","001","OTHER OFFENSE","false","true","JB116097"
"2018-01-12T13:00:00.000","001","THEFT","false","false","JB113667"
"2018-01-12T13:15:00.000","001","MOTOR VEHICLE THEFT","true","false","JB113631"
"2018-01-12T13:16:00.000","001","MOTOR VEHICLE THEFT","false","false","JB113745"
"2018-01-12T13:25:00.000","001","THEFT","false","false","JB113788"
"2018-01-12T13:25:00.000","001","DECEPTIVE PRACTICE","false","false","JB113824"
"2018-01-12T13:45:00.000","001","ROBBERY","false","false","JB113689"
"2018-01-12T14:00:00.000","001","DECEPTIVE PRACTICE","false","false","JB113899"
"2018-01-12T14:30:00.000","001","THEFT","false","false","JB113918"
"2018-01-12T14:31:00.000","001","THEFT","false","false","JB113794"
"2018-01-12T14:45:00.000","001","CRIMINAL TRESPASS","false","false","JB114276"
"2018-01-12T15:39:00.000","001","THEFT","false","false","JB118137"
"2018-01-12T17:30:00.000","001","DECEPTIVE PRACTICE","false","false","JB114209"
"2018-01-12T17:45:00.000","001","DECEPTIVE PRACTICE","false","false","JB115211"
"2018-01-12T17:45:00.000","001","DECEPTIVE PRACTICE","false","false","JB118862"
"2018-01-12T17:48:00.000","001","CRIMINAL TRESPASS","false","false","JB114029"
"2018-01-12T17:55:00.000","001","LIQUOR LAW VIOLATION","true","false","JB114095"
"2018-01-12T18:47:00.000","001","BATTERY","false","false","JB114130"
"2018-01-12T18:55:00.000","001","THEFT","true","false","JB114590"
"2018-01-12T18:59:00.000","001","ROBBERY","true","false","JB114148"
"2018-01-12T20:00:00.000","001","THEFT","false","false","JB118273"
"2018-01-12T21:09:00.000","001","THEFT","true","false","JB114354"
"2018-01-12T21:15:00.000","001","CRIMINAL DAMAGE","false","false","JB114304"
"2018-01-12T21:38:00.000","001","THEFT","true","false","JB114375"
"2018-01-12T22:38:00.000","001","THEFT","false","false","JB117078"
"2018-01-12T22:40:00.000","001","DECEPTIVE PRACTICE","false","false","JB114388"
"2018-01-12T22:40:00.000","001","THEFT","false","false","JB114387"
"2018-01-12T23:04:00.000","001","ROBBERY","true","false","JB114386"
"2018-01-12T23:55:00.000","001","THEFT","false","false","JB115335"
"2018-01-12T23:59:00.000","001","CRIMINAL DAMAGE","false","false","JB114742"
"2018-01-13T00:23:00.000","001","CRIMINAL DAMAGE","false","false","JB114456"
"2018-01-13T03:45:00.000","001","DECEPTIVE PRACTICE","false","false","JB114549"
"2018-01-13T06:21:00.000","001","BATTERY","false","false","JB114609"
"2018-01-13T09:11:00.000","001","ASSAULT","true","false","JB114712"
"2018-01-13T10:10:00.000","001","ASSAULT","true","false","JB114730"
"2018-01-13T11:25:00.000","001","BATTERY","true","true","JB114815"
"2018-01-13T12:00:00.000","001","THEFT","false","false","JB115332"
"2018-01-13T13:28:00.000","001","THEFT","true","false","JB114954"
"2018-01-13T14:08:00.000","001","BATTERY","true","false","JB115036"
"2018-01-13T14:34:00.000","001","DECEPTIVE PRACTICE","false","false","JB133062"
"2018-01-13T14:42:00.000","001","DECEPTIVE PRACTICE","false","false","JB117825"
"2018-01-13T14:50:00.000","001","THEFT","false","false","JB115056"
"2018-01-13T14:50:00.000","001","DECEPTIVE PRACTICE","false","false","JB115064"
"2018-01-13T15:27:00.000","001","CRIMINAL DAMAGE","true","false","JB115148"
"2018-01-13T15:37:00.000","001","THEFT","false","false","JB116153"
"2018-01-13T16:09:00.000","001","DECEPTIVE PRACTICE","false","false","JB115244"
"2018-01-13T16:30:00.000","001","BATTERY","false","false","JB115159"
"2018-01-13T16:45:00.000","001","THEFT","true","false","JB115239"
"2018-01-13T16:55:00.000","001","THEFT","true","false","JB115325"
"2018-01-13T17:00:00.000","001","THEFT","false","false","JB115282"
"2018-01-13T17:00:00.000","001","THEFT","false","false","JB115254"
"2018-01-13T17:26:00.000","001","THEFT","false","false","JB402368"
"2018-01-13T17:26:00.000","001","DECEPTIVE PRACTICE","false","false","JB402419"
"2018-01-13T17:35:00.000","001","DECEPTIVE PRACTICE","true","false","JB115243"
"2018-01-13T17:45:00.000","001","DECEPTIVE PRACTICE","false","false","JB115277"
"2018-01-13T17:50:00.000","001","THEFT","false","false","JB115255"
"2018-01-13T17:58:00.000","001","BATTERY","false","true","JB115246"
"2018-01-13T18:33:00.000","001","THEFT","false","false","JB116908"
"2018-01-13T18:45:00.000","001","THEFT","false","false","JB115336"
"2018-01-13T19:00:00.000","001","BATTERY","false","false","JB117079"
"2018-01-13T20:11:00.000","001","DECEPTIVE PRACTICE","false","false","JB115408"
"2018-01-13T20:15:00.000","001","THEFT","false","false","JB115396"
"2018-01-13T20:35:00.000","001","THEFT","false","false","JB117104"
"2018-01-13T20:41:00.000","001","BATTERY","false","false","JB115410"
"2018-01-13T21:04:00.000","001","THEFT","false","false","JB115420"
"2018-01-13T21:10:00.000","001","OTHER OFFENSE","false","true","JB115429"
"2018-01-13T22:30:00.000","001","DECEPTIVE PRACTICE","false","false","JB117102"
"2018-01-13T23:20:00.000","001","BATTERY","false","true","JB115546"
"2018-01-13T23:50:00.000","001","MOTOR VEHICLE THEFT","false","false","JB115503"
"2018-01-14T00:01:00.000","001","THEFT","false","false","JB441118"
"2018-01-14T01:30:00.000","001","BURGLARY","false","false","JB116934"
"2018-01-14T04:11:00.000","001","NARCOTICS","true","false","JB115694"
"2018-01-14T05:30:00.000","001","THEFT","false","false","JB119014"
"2018-01-14T08:15:00.000","001","DECEPTIVE PRACTICE","false","false","JB115742"
"2018-01-14T08:50:00.000","001","BATTERY","false","true","JB115747"
"2018-01-14T10:00:00.000","001","THEFT","false","false","JB116254"
"2018-01-14T11:30:00.000","001","DECEPTIVE PRACTICE","false","false","JB117224"
"2018-01-14T11:55:00.000","001","BATTERY","false","true","JB115876"
"2018-01-14T13:00:00.000","001","THEFT","false","false","JB116100"
"2018-01-14T13:00:00.000","001","THEFT","false","false","JB115964"
"2018-01-14T13:30:00.000","001","DECEPTIVE PRACTICE","false","false","JB116233"
"2018-01-14T14:00:00.000","001","THEFT","false","false","JB117092"
"2018-01-14T14:48:00.000","001","THEFT","false","false","JB116028"
"2018-01-14T15:00:00.000","001","THEFT","true","false","JB116072"
"2018-01-14T16:00:00.000","001","THEFT","false","false","JB116664"
"2018-01-14T16:01:00.000","001","THEFT","false","false","JB116098"
"2018-01-14T17:21:00.000","001","NARCOTICS","true","false","JB116191"
"2018-01-14T17:35:00.000","001","THEFT","false","false","JB116186"
"2018-01-14T18:00:00.000","001","DECEPTIVE PRACTICE","false","false","JB116642"
"2018-01-14T18:00:00.000","001","THEFT","false","false","JB116563"
"2018-01-14T19:00:00.000","001","THEFT","false","false","JB116630"
"2018-01-14T19:30:00.000","001","ROBBERY","false","false","JB116303"
"2018-01-14T20:18:00.000","001","THEFT","false","false","JB116338"
"2018-01-14T20:45:00.000","001","THEFT","false","false","JB116377"
"2018-01-14T21:36:00.000","001","BATTERY","false","true","JB116397"
"2018-01-14T22:05:00.000","001","BURGLARY","false","false","JB117071"
"2018-01-15T00:55:00.000","001","ASSAULT","false","true","JB116494"
"2018-01-15T04:10:00.000","001","THEFT","false","false","JB116558"
"2018-01-15T08:00:00.000","001","DECEPTIVE PRACTICE","false","false","JB221152"
"2018-01-15T09:37:00.000","001","BATTERY","false","true","JB116683"
"2018-01-15T10:00:00.000","001","THEFT","false","false","JB126931"
"2018-01-15T10:00:00.000","001","BURGLARY","false","false","JB133718"
"2018-01-15T10:20:00.000","001","ASSAULT","false","false","JB116715"
"2018-01-15T10:27:00.000","001","THEFT","true","false","JB116834"
"2018-01-15T11:00:00.000","001","THEFT","false","false","JB117344"
"2018-01-15T11:40:00.000","001","THEFT","true","false","JB116829"
"2018-01-15T12:00:00.000","001","DECEPTIVE PRACTICE","false","false","JB135666"
"2018-01-15T12:36:00.000","001","THEFT","false","false","JB116873"
"2018-01-15T14:15:00.000","001","THEFT","false","false","JB117166"
"2018-01-15T14:15:00.000","001","DECEPTIVE PRACTICE","false","false","JB117259"
"2018-01-15T14:39:00.000","001","THEFT","false","false","JB117325"
"2018-01-15T15:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE250869"
"2018-01-15T15:00:00.000","001","THEFT","false","false","JB117082"
"2018-01-15T15:00:00.000","001","THEFT","false","false","JB117026"
"2018-01-15T15:00:00.000","001","THEFT","false","false","JB117167"
"2018-01-15T15:10:00.000","001","CRIMINAL TRESPASS","true","false","JB117037"
"2018-01-15T15:30:00.000","001","THEFT","false","false","JB117149"
"2018-01-15T15:45:00.000","001","THEFT","false","false","JB141150"
"2018-01-15T16:04:00.000","001","THEFT","false","false","JB117118"
"2018-01-15T17:30:00.000","001","THEFT","false","false","JB122233"
"2018-01-15T17:30:00.000","001","DECEPTIVE PRACTICE","false","false","JB122152"
"2018-01-15T17:45:00.000","001","BATTERY","true","false","JB117239"
"2018-01-15T17:59:00.000","001","THEFT","false","false","JB117253"
"2018-01-15T18:07:00.000","001","THEFT","true","false","JB117278"
"2018-01-15T18:09:00.000","001","BATTERY","false","false","JB117272"
"2018-01-15T18:15:00.000","001","DECEPTIVE PRACTICE","false","false","JB117296"
"2018-01-15T18:27:00.000","001","ASSAULT","true","false","JB117293"
"2018-01-15T19:14:00.000","001","ASSAULT","false","false","JB117328"
"2018-01-15T19:59:00.000","001","ROBBERY","true","false","JB117388"
"2018-01-15T21:00:00.000","001","CRIMINAL TRESPASS","false","false","JB117496"
"2018-01-15T23:00:00.000","001","OTHER OFFENSE","false","true","JB118351"
"2018-01-16T04:50:00.000","001","BURGLARY","false","true","JB117559"
"2018-01-16T06:00:00.000","001","MOTOR VEHICLE THEFT","true","false","JB117992"
"2018-01-16T06:26:00.000","001","THEFT","false","false","JB117598"
"2018-01-16T07:34:00.000","001","THEFT","false","false","JB118203"
"2018-01-16T07:56:00.000","001","DECEPTIVE PRACTICE","false","false","JB118044"
"2018-01-16T08:30:00.000","001","BATTERY","true","false","JB117712"
"2018-01-16T09:00:00.000","001","BATTERY","false","false","JB429484"
"2018-01-16T09:30:00.000","001","DECEPTIVE PRACTICE","false","false","JB119275"
"2018-01-16T10:00:00.000","001","DECEPTIVE PRACTICE","false","false","JB120626"
"2018-01-16T10:30:00.000","001","THEFT","false","false","JB119321"
"2018-01-16T11:00:00.000","001","THEFT","false","false","JB117987"
"2018-01-16T11:30:00.000","001","DECEPTIVE PRACTICE","false","false","JB118391"
"2018-01-16T12:05:00.000","001","THEFT","false","false","JB117877"
"2018-01-16T12:30:00.000","001","THEFT","false","false","JB117965"
"2018-01-16T13:04:00.000","001","THEFT","false","false","JB119291"
"2018-01-16T13:05:00.000","001","THEFT","true","false","JB117981"
"2018-01-16T14:20:00.000","001","THEFT","false","false","JB118063"
"2018-01-16T14:30:00.000","001","NARCOTICS","true","false","JB128323"
"2018-01-16T14:30:00.000","001","DECEPTIVE PRACTICE","false","false","JB121888"
"2018-01-16T15:40:00.000","001","THEFT","false","false","JB119305"
"2018-01-16T16:00:00.000","001","BATTERY","false","false","JB118445"
"2018-01-16T16:20:00.000","001","THEFT","false","false","JB118287"
"2018-01-16T16:51:00.000","001","THEFT","false","false","JB122154"
"2018-01-16T17:00:00.000","001","THEFT","false","false","JB120885"
"2018-01-16T17:11:00.000","001","THEFT","true","false","JB118324"
"2018-01-16T17:30:00.000","001","THEFT","false","false","JB133125"
"2018-01-16T17:45:00.000","001","THEFT","false","false","JB118393"
"2018-01-16T18:15:00.000","001","THEFT","false","false","JB121058"
"2018-01-16T23:15:00.000","001","OTHER OFFENSE","false","false","JB119290"
"2018-01-16T23:48:00.000","001","ASSAULT","true","true","JB118645"
"2018-01-17T01:30:00.000","001","MOTOR VEHICLE THEFT","false","false","JB127176"
"2018-01-17T07:00:00.000","001","DECEPTIVE PRACTICE","false","false","JB120634"
"2018-01-17T07:20:00.000","001","CRIMINAL TRESPASS","false","false","JB119021"
"2018-01-17T08:00:00.000","001","THEFT","false","false","JB138382"
"2018-01-17T08:55:00.000","001","THEFT","false","false","JB119846"
"2018-01-17T09:00:00.000","001","THEFT","false","false","JB119195"
"2018-01-17T09:05:00.000","001","BATTERY","false","true","JB119009"
"2018-01-17T09:15:00.000","001","THEFT","false","false","JB118992"
"2018-01-17T10:00:00.000","001","DECEPTIVE PRACTICE","false","false","JB137219"
"2018-01-17T10:30:00.000","001","MOTOR VEHICLE THEFT","false","false","JB119048"
"2018-01-17T12:00:00.000","001","DECEPTIVE PRACTICE","false","false","JB138498"
"2018-01-17T12:00:00.000","001","THEFT","false","false","JB119257"
"2018-01-17T12:10:00.000","001","THEFT","true","false","JB119281"
"2018-01-17T12:15:00.000","001","THEFT","false","false","JB121118"
"2018-01-17T12:20:00.000","001","ASSAULT","false","false","JB119167"
"2018-01-17T12:37:00.000","001","THEFT","false","false","JB120586"
"2018-01-17T12:49:00.000","001","DECEPTIVE PRACTICE","false","false","JB119210"
"2018-01-17T13:00:00.000","001","CRIMINAL DAMAGE","false","false","JB119303"
"2018-01-17T13:00:00.000","001","ASSAULT","false","false","JB119216"
"2018-01-17T13:05:00.000","001","THEFT","false","false","JB119393"
"2018-01-17T13:30:00.000","001","THEFT","false","false","JB119458"
"2018-01-17T13:30:00.000","001","DECEPTIVE PRACTICE","false","false","JB119404"
"2018-01-17T13:45:00.000","001","THEFT","false","false","JB119351"
"2018-01-17T13:46:00.000","001","ROBBERY","true","false","JB119481"
"2018-01-17T14:00:00.000","001","CRIMINAL TRESPASS","true","false","JB119312"
"2018-01-17T14:46:00.000","001","DECEPTIVE PRACTICE","false","false","JB119587"
